source_row,model,title,ground_truth_valid,ground_truth_source,ground_truth_count,matched_ground_truth,noise_label,noise_free,noise_reason,model_output_matches_ground_truth,model_output_issue,model_signature,relevant_nosmi,reaction_count,max_reactant_count,max_reagent_count,max_product_count,template_failure,missing_product_atom_maps,identical_structures,evaluation_error,many_reactants,many_products,many_reagents,no_reagent,rare_template,many_products_filtered,many_products_passed,many_reactants_filtered,many_reactants_passed,many_reagents_filtered,many_reagents_passed,no_reagent_filtered,no_reagent_passed,rare_template_filtered,rare_template_passed
259,gemini-3.6-flash-high,"tert-butyl 7-(hydroxymethyl)-3,4-dihydroisoquinoline-2(1H)-carboxylate",True,human_validated,2,1,noise-free,1,,1,,"{""products"": [""CC(C)(C)OC(=O)N1CCc2ccc(CO)cc2C1""], ""reactants"": [""CC(C)(C)OC(=O)N1CCc2ccc(C(=O)O)cc2C1""], ""reagents"": [""C1CCOC1"", ""[AlH3]"", ""[HH]"", ""[LiH]""]}",0,1,1,7,1,0,0,0,,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
260,gemini-3.6-flash-high,"8-bromo-3,4-dihydrobenzo[f][1,4]oxazepin-5(2H)-one",True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""O=C1NCCOc2cc(Br)ccc21""], ""reactants"": [""N=N=N"", ""O=C1CCOc2cc(Br)ccc21""], ""reagents"": [""CS(=O)(=O)O"", ""ClCCl"", ""[NaH]""]}",0,1,2,3,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
261,gemini-3.6-flash-high,(R)-3-Benzyl-1-(3-cyclopentyloxy-4-methoxy-phenyl)-piperazine,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""COc1ccc(N2CCNC(Cc3ccccc3)C2)cc1OC1CCCC1""], ""reactants"": [""COc1ccc(N2CC(=O)NC(Cc3ccccc3)C2)cc1OC1CCCC1""], ""reagents"": [""C1CCOC1"", ""[AlH3]"", ""[LiH]""]}",0,1,1,3,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
262,gemini-3.6-flash-high,(R)-2-(2-chloropyrimidin-4-ylamino)-2-methylbutanoic acid,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CCC(C)(Nc1ccnc(Cl)n1)C(=O)O""], ""reactants"": [""CCC(C)(N)C(=O)O"", ""Clc1ccnc(Cl)n1""], ""reagents"": [""CC(C)O"", ""Cl"", ""O"", ""O=C(O)O"", ""[KH]""]}",0,1,2,6,1,0,0,0,,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
263,gemini-3.6-flash-high,N-[4-((S)-1-Propyl-pyrrolidin-3-yl)-phenyl]-3-pyrrolidin-1-yl-benzenesulfonamide,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CCCN1CCC(c2ccc(NS(=O)(=O)c3cccc(N4CCCC4)c3)cc2)C1""], ""reactants"": [""C1CCNC1"", ""CCCN1CCC(c2ccc(NS(=O)(=O)c3cccc(Br)c3)cc2)C1""], ""reagents"": [""C1CCOC1"", ""CC(C)(C)O"", ""O=C(C=Cc1ccccc1)C=Cc1ccccc1"", ""O=S(=O)(O)O"", ""[NaH]"", ""[Pd]"", ""c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1""]}",0,1,2,12,1,0,0,0,,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
264,gemini-3.6-flash-high,Preparation of CDA Modified with Alendronate,False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,,1,1,0,0,1,1,1,0,Reaction contains an unresolved (NoSmi) compound.,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
265,gemini-3.6-flash-high,2-(Hydroxymethyl)-4-phenylthiazole,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""OCc1nc(-c2ccccc2)cs1""], ""reactants"": [""CCOC(=O)c1nc(-c2ccccc2)cs1""], ""reagents"": [""CCOCC"", ""[AlH3]"", ""[LiH]""]}",0,1,1,3,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
266,gemini-3.6-flash-high,amino-4-phenyl-thiazole-5-carbonitrile,False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,,1,1,0,0,1,1,1,0,Reaction contains an unresolved (NoSmi) compound.,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
267,gemini-3.6-flash-high,6-(4-Methyl-piperazin-1-yl)-1-(toluene-4-sulfonyl)-1H-indole,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""Cc1ccc(S(=O)(=O)n2ccc3ccc(N4CCN(C)CC4)cc32)cc1""], ""reactants"": [""CN1CCNCC1"", ""Cc1ccc(S(=O)(=O)n2ccc3ccc(Br)cc32)cc1""], ""reagents"": [""CC(C)Oc1cccc(OC(C)C)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1"", ""Cc1ccccc1"", ""O=C(C=Cc1ccccc1)C=Cc1ccccc1"", ""O=C(O)O"", ""[CsH]"", ""[Pd]""]}",0,1,2,10,1,0,0,0,,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
268,gemini-3.6-flash-high,"2-hydroxy-4,5-dimethoxybenzoic acid",True,human_validated,2,2,noise-free,1,,1,,"{""products"": [""COc1cc(O)c(C(=O)O)cc1OC""], ""reactants"": [""COc1cc(OC)c(C(=O)O)cc1OC""], ""reagents"": [""Br"", ""CCOC(C)=O"", ""CCOCC"", ""FB(F)F"", ""[NaH]""]}",0,1,1,5,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
269,gemini-3.6-flash-high,"5-Chloro-N-(2,4-dimethoxybenzyl)-2,4-difluoro-N-1,3,4-thiadiazol-2-ylbenzenesulfonamide",True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""COc1ccc(CN(c2nncs2)S(=O)(=O)c2cc(Cl)c(F)cc2F)c(OC)c1""], ""reactants"": [""COc1ccc(CNc2nncs2)c(OC)c1"", ""O=S(=O)(Cl)c1cc(Cl)c(F)cc1F""], ""reagents"": [""C1CCOC1"", ""CC1CCCO1"", ""C[Si](C)(C)N[Si](C)(C)C"", ""[LiH]""]}",0,1,2,5,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
270,gemini-3.6-flash-high,"2-fluoro-6-nitro-N-(3-(2,2,2-trifluoroethyl)phenyl)benzamide",True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""O=C(Nc1cccc(CC(F)(F)F)c1)c1c(F)cccc1N(=O)O""], ""reactants"": [""FC(F)(F)Cc1cccc(Br)c1"", ""NC(=O)c1c(F)cccc1N(=O)O""], ""reagents"": [""C1COCCO1"", ""CC(=O)O"", ""CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21"", ""O=C(O)O"", ""[CsH]"", ""[Pd]""]}",0,1,2,8,1,0,0,0,,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
271,gemini-3.6-flash-high,[2-(4-tert-butoxycarbonylamino-piperidin-1-yl)-5-chloro-4-(4-cyano-3-fluoro-phenyl)-6-oxo-6H-pyrimidin-1-yl]-acetic acid methyl ester,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""COC(=O)Cn1c(N2CCC(NC(=O)OC(C)(C)C)CC2)nc(-c2ccc(C#N)c(F)c2)c(Cl)c1=O""], ""reactants"": [""COC(=O)Cn1c(N2CCC(NC(=O)OC(C)(C)C)CC2)nc(Cl)c(Cl)c1=O"", ""N#Cc1ccc(B(O)O)cc1F""], ""reagents"": [""CN(C)C=O"", ""O"", ""O=C(O)O"", ""[NaH]"", ""[Pd]"", ""c1ccc(P(c2ccccc2)c2ccccc2)cc1""]}",0,1,2,10,1,0,0,0,,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
272,gemini-3.6-flash-high,Compound 3: 4-(4-fluoro-2-methyl-1H-indol-5-yloxy)-6-methoxyquinazolin-7-ol,True,human_validated,2,1,noise-free,1,,1,,"{""products"": [""COc1cc2c(Oc3ccc4nc(C)cc4c3F)ncnc2cc1O""], ""reactants"": [""COc1cc2c(Oc3ccc4nc(C)cc4c3F)ncnc2cc1OCc1ccccc1""], ""reagents"": [""CN(C)C=O"", ""N"", ""O=CO"", ""[OH][Pd][OH]""]}",0,1,1,4,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
273,gemini-3.6-flash-high,"3,5-dibromo-6H-anthra[1,9-cd]isoxazol-6-one",True,human_validated,2,1,noise-free,1,,1,,"{""products"": [""O=C1c2ccccc2-c2onc3c(Br)cc(Br)c1c23""], ""reactants"": [""Nc1c(Br)cc(Br)c2c1C(=O)c1ccccc1C2=O"", ""O=NO""], ""reagents"": [""Cc1ccccc1"", ""N=N=N"", ""O"", ""O=S(=O)(O)O"", ""[NaH]""]}",0,1,2,6,1,0,0,0,,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
274,gemini-3.6-flash-high,methyl[3-benzyloxy-5-hydroxyphenyl]acetate,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""COC(=O)Cc1cc(O)cc(OCc2ccccc2)c1""], ""reactants"": [""BrCc1ccccc1"", ""COC(=O)Cc1cc(O)cc(O)c1""], ""reagents"": [""CC(C)=O"", ""I"", ""O=C(O)O"", ""[KH]""]}",0,1,2,6,1,0,0,0,,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
275,gemini-3.6-flash-high,7-(2-Aminomethylphenylacetamido)-3-(1-carboxymethyltetrazol-5-ylthiomethyl)-3-cephem-4-carboxylic Acid (III),True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""NCc1ccccc1CC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CSC12""], ""reactants"": [""CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3ccccc3CN=N=N)C2SC1"", ""O=C(O)Cn1nnnc1S""], ""reagents"": [""O"", ""O=C(O)O"", ""[H]"", ""[NaH]"", ""[Ni]""]}",0,1,2,7,1,0,0,0,,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
276,gemini-3.6-flash-high,3-Allyl-3-methyl-pent-4-en-2-ol,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""C=CCC(C)(C=C)C(C)O""], ""reactants"": [""C=CCC(C)(C=C)C(C)=O""], ""reagents"": [""[AlH3]"", ""[LiH]""]}",0,1,1,2,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
277,gemini-3.6-flash-high,3-amino-3-difluoromethyl-2-piperidone,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""NC1(C(F)F)CCCNC1=O""], ""reactants"": [""COC(=O)C(N)(CCCN)C(F)F""], ""reagents"": [""CO"", ""Cl"", ""[NaH]""]}",0,1,1,5,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
278,gemini-3.6-flash-high,"4-Chloro-6-methyl-1H-pyrazolo[3,4-b]pyridine-5-carboxylic acid ethyl ester",True,human_validated,1,,noise-free,1,,0,ground_truth_mismatch,"{""products"": [""CCOC(=O)c1c(C)nc2nncc2c1Cl""], ""reactants"": [""CCOC(=O)c1c(C)nc2c(cnn2CC)c1Cl""], ""reagents"": [""ClC(Cl)(Cl)Cl"", ""O"", ""O=C(O)O"", ""O=C1CCC(=O)N1Br"", ""[NaH]""]}",0,1,1,6,1,0,0,0,,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
279,gemini-3.6-flash-high,"A. N-Isobutyl-2-[2-benzyloxy-4-(1,1-dimethylheptyl)phenyl]piperidine",True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CCCCCCC(C)(C)c1ccc(C2CCCCN2CC(C)C)c(OCc2ccccc2)c1""], ""reactants"": [""CCCCCCC(C)(C)c1ccc(C2CC(=O)CCN2CC(C)C)c(OCc2ccccc2)c1""], ""reagents"": [""NN"", ""O"", ""OCCO"", ""[KH]""]}",0,1,1,5,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
280,gemini-3.6-flash-high,"2-Benzyloxy-1-bromo-4-(1,1-dimethylheptyl)benzene",True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CCCCCCC(C)(C)c1ccc(Br)c(OCc2ccccc2)c1""], ""reactants"": [""CCCCCCC(C)(C)c1cccc(OCc2ccccc2)c1"", ""[Br]""], ""reagents"": [""CC(C)(C)N"", ""ClCCl""]}",0,1,2,2,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
281,gemini-3.6-flash-high,"α-[(1-Oxo-3,3-diphenylpropyl)amino]benzenepropionic acid",True,human_validated,1,,noise-free,1,,0,ground_truth_mismatch,"{""products"": [""O=C(CC(c1ccccc1)c1ccccc1)NC(Cc1ccccc1)C(=O)O""], ""reactants"": [""CC(C(=O)O)(c1ccccc1)c1ccccc1"", ""NC(Cc1ccccc1)C(=O)O"", ""O"", ""O=C(Cl)C(=O)Cl""], ""reagents"": [""C1CCOC1"", ""CN(C)C=O"", ""ClCCl"", ""O=C(O)O"", ""[NaH]""]}",0,1,4,5,1,0,0,0,,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1
282,gemini-3.6-flash-high,(E)-4-(4-fluorophenyl)-3-butenoic acid,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""O=C(O)CC=Cc1ccc(F)cc1""], ""reactants"": [""O=C(O)CC[PH](c1ccccc1)(c1ccccc1)c1ccccc1"", ""O=Cc1ccc(F)cc1""], ""reagents"": [""C1CCOC1"", ""CC(C)(C)O"", ""Cl"", ""[KH]""]}",0,1,2,5,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
283,gemini-3.6-flash-high,2-Hydroxymethyl-8-methoxy-chroman ##STR19##,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""COc1cccc2c1OC(CO)CC2""], ""reactants"": [""CCOC(=O)C1CCc2cccc(OC)c2O1""], ""reagents"": [""C1CCOC1"", ""CCOCC"", ""[AlH3]"", ""[LiH]""]}",0,1,1,4,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
284,gemini-3.6-flash-high,2-phenyl-2-trifluoromethylethanol,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""OCC(c1ccccc1)C(F)(F)F""], ""reactants"": [""CCOC(=O)C(c1ccccc1)C(F)(F)F""], ""reagents"": [""C1CCOC1"", ""CC(C)[CH2][AlH][CH2]C(C)C"", ""CCCCCC""]}",0,1,1,3,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
285,gemini-3.6-flash-high,1-(tert-butyldimethylsilyl)-4(R)-(hydroxymethyl)azetidin-2-one,True,human_validated,1,,noise-free,1,,0,ground_truth_mismatch,"{""products"": [""CC(C)(C)[Si](C)(C)N1C(=O)CC1CO""], ""reactants"": [""CC(C)(C)[Si](C)(C)N1C(=O)CC1C(=O)O"", ""CC(C)COC(=O)Cl""], ""reagents"": [""B"", ""C1CCOC1"", ""CN1CCOCC1"", ""O"", ""[NaH]""]}",0,1,2,5,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
286,gemini-3.6-flash-high,Ethyl 7-(3-benzyloxypropoxy)-chromane-2-carboxylate,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CCOC(=O)C1CCc2ccc(OCCCOCc3ccccc3)cc2O1""], ""reactants"": [""BrCCCOCc1ccccc1"", ""CCOC(=O)C1CCc2ccc(O)cc2O1""], ""reagents"": [""CC(C)=O"", ""CCCCN(CCCC)(CCCC)CCCC"", ""I"", ""O=C(O)O"", ""[KH]""]}",0,1,2,6,1,0,0,0,,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
287,gemini-3.6-flash-high,"2-[4-[(3,5-Dichlorophenyl)sulfanyl]-5-ethyl-3-(hydroxymethyl)-1H-pyrazol-1-yl]ethanol",False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,,1,1,0,0,1,1,1,0,Reaction contains an unresolved (NoSmi) compound.,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
288,gemini-3.6-flash-high,"Imidazo[1,2-a]pyridin-6-ylamine",True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""Nc1ccc2nccn2c1""], ""reactants"": [""COC(CBr)OC"", ""Nc1ccc(N(=O)O)cn1""], ""reagents"": [""C1CCOC1"", ""CCO"", ""CO"", ""COC(CBr)OC"", ""Cl"", ""[H]"", ""[Pd]""]}",0,1,2,7,1,0,0,0,,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
289,gemini-3.6-flash-high,"(Z)-Methyl 3-(4-amino-3,5-dimethylphenyl)-2-(benzyloxycarbonyl)acrylate",True,human_validated,1,,noise-free,1,,0,NoSmi_in_skeleton,,1,1,0,0,1,1,1,0,Reaction contains an unresolved (NoSmi) compound.,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
290,gemini-3.6-flash-high,(4-Bromo-3-methylphenyl)(4-hydroxyphenyl)methanone,False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,,1,1,0,0,1,1,1,0,Reaction contains an unresolved (NoSmi) compound.,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
291,gemini-3.6-flash-high,4-(hydroxymethyl)phenyl-diisopropylsilane,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CC(C)[SiH](c1ccc(CO)cc1)C(C)C""], ""reactants"": [""COC(=O)c1ccc([SiH](C(C)C)C(C)C)cc1""], ""reagents"": [""C1CCOC1"", ""[AlH3]"", ""[LiH]""]}",0,1,1,3,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
292,gemini-3.6-flash-high,N-(4-{2-[4-(N-{1-(N-hydroxycarbamoyl)(1S)-2-[(tert-butoxy)carbonylamino]ethyl}carbamoyl)phenyl]ethynyl}phenyl)-2-[(tert-butoxy)carbonylamino]acetamide,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CC(C)(C)OC(=O)NCC(=O)Nc1ccc(C#Cc2ccc(C(=O)NC(CNC(=O)OC(C)(C)C)C(=O)NO)cc2)cc1""], ""reactants"": [""COC(=O)C(CNC(=O)OC(C)(C)C)NC(=O)c1ccc(C#Cc2ccc(NC(=O)CNC(=O)OC(C)(C)C)cc2)cc1"", ""NO""], ""reagents"": [""C1CCOC1"", ""CO"", ""Cl"", ""[NaH]""]}",0,1,2,6,1,0,0,0,,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
293,gemini-3.6-flash-high,2-(4-(bis(4-chlorophenyl)methyl)-2-oxopiperazin-1-yl)acetic acid,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""O=C(O)CN1CCN(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1=O""], ""reactants"": [""COC(=O)CN1CCN(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1=O"", ""O""], ""reagents"": [""C1CCOC1"", ""CO"", ""O"", ""[LiH]""]}",0,1,2,5,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
294,gemini-3.6-flash-high,"Preparation of 4-[3-amino-2-methyl-4-(methylsulfonyl)benzoyl]-1,3-dimethyl-5-hydroxypyrazole",True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""Cc1nn(C)c(O)c1C(=O)c1ccc(S(C)(=O)=O)c(N)c1C""], ""reactants"": [""Cc1c(C(=O)O)ccc(S(C)(=O)=O)c1N"", ""Cc1cc(O)n(C)n1""], ""reagents"": [""C#N"", ""CC#N"", ""CCN(CC)CC"", ""CCN=C=NCCCN(C)C"", ""C[Si](C)(C)C#N"", ""Cl"", ""[KH]""]}",0,1,2,7,1,0,0,0,,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
295,gemini-3.6-flash-high,"Evaluation of Wild-Type Ketoreductases for Reduction of 5-((4S)-2-oxo-4-phenyl(1,3-oxazolidin-3-yl))-1-(4-fluorophenyl)pentane-1,5-dione",False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,,0,1,0,0,0,1,1,0,Error: empty rxn_codes,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
296,gemini-3.6-flash-high,"8-(3-Sulfamoyl-phenylamino)-4,5-dihydro-thiazolo[4,5-h]quinazoline-2-carboxylic acid ethyl ester",True,human_validated,1,,noise-free,1,,0,ground_truth_mismatch,"{""products"": [""CCOC(=O)c1nc2c(s1)-c1nc(Nc3cccc(S(N)(=O)=O)c3)ncc1CC2"", ""CCOC(=O)c1nc2c(s1)C(=O)C(=CN(C)C)CC2""], ""reactants"": [""CCOC(=O)c1nc2c(s1)C(=O)C(=CN(C)C)CC2"", ""CCOC(=O)c1nc2c(s1)C(=O)CCC2"", ""COC(OC)N(C)C"", ""N=C(N)Nc1cccc(S(N)(=O)=O)c1""], ""reagents"": [""CC(N)=O"", ""Cl"", ""O=C(O)O"", ""[KH]""]}",0,2,2,5,1,0,0,0,,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
297,gemini-3.6-flash-high,"(S)-1-[(3S,4S)-1-Benzyl-3-(3,4-difluoro-phenyl)-piperidin-4-yl]-ethanol",True,human_validated,2,,noise-free,1,,0,mapping_or_template_failure,"{""products"": [""CC(O)C1CCN(Cc2ccccc2)CC1c1ccc(F)c(F)c1""], ""reactants"": [""CC(=O)C1CCN(Cc2ccccc2)CC1c1ccc(F)c(F)c1""], ""reagents"": [""[AlH3]"", ""[LiH]""]}",0,1,1,2,2,1,1,0,product atom mapping is incomplete,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
298,gemini-3.6-flash-high,"2-(4,5,6,7-tetrahydro-1-phenyl-1H-indazol-4-yl)ethanol",True,human_validated,2,2,noise-free,1,,1,,"{""products"": [""OCCC1CCCc2c1cnn2-c1ccccc1""], ""reactants"": [""CCOC(=O)CC1CCCc2c1cnn2-c1ccccc1""], ""reagents"": [""C1CCOC1"", ""[AlH3]"", ""[LiH]""]}",0,1,1,3,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
299,gemini-3.6-flash-high,(12) Diphenylether Herbicidal Compounds,False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,,0,1,0,0,0,1,1,0,Error: empty rxn_codes,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
300,gemini-3.6-flash-high,p-n-Decyloxybenzoic acid chloride,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CCCCCCCCCCOc1ccc(C(=O)Cl)cc1"", ""CCCCCCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)OCC(C)CC)cc2)cc1""], ""reactants"": [""CCC(C)COC(=O)c1ccc(O)cc1"", ""CCCCCCCCCCOc1ccc(C(=O)Cl)cc1"", ""CCCCCCCCCCOc1ccc(C(=O)O)cc1"", ""O=S(Cl)Cl""], ""reagents"": [""Cc1ccccc1"", ""c1ccncc1""]}",0,2,2,2,1,0,0,0,,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
301,gemini-3.6-flash-high,"3-[2-[4-(2-methoxyphenyl)-1-piperazinyl]ethyl]-7-acetylamino-1,2,3,4-tetrahydroquinazoline-2,4-dione",True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""COc1ccccc1N1CCN(CCn2c(=O)nc3cc(NC(C)=O)ccc3c2=O)CC1""], ""reactants"": [""COc1ccccc1N1CCN(CCNC(=O)c2ccc(NC(C)=O)cc2N)CC1"", ""NC(N)=O""], ""reagents"": []}",0,1,2,0,1,0,0,0,,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
302,gemini-3.6-flash-high,3-[3-(2-Nitro-1H-imidazol-1-yl)propyl]-2-oxazolidinone,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""O=C1OCCN1CCCn1ccnc1N(=O)O""], ""reactants"": [""O=C1OCCN1CCCCl"", ""O=N(O)c1nccn1""], ""reagents"": [""O=C(O)O"", ""[KH]""]}",0,1,2,3,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
303,gemini-3.6-flash-high,"2-trifluoromethyl-1,1,1,2,4,4-hexafluorobutane",False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,"{""products"": [""FC(F)CC(F)(C(F)(F)F)C(F)(F)Cl""], ""reactants"": [""FC(F)CC(F)(C(F)(F)F)C(F)(F)F"", ""[Cl]""], ""reagents"": []}",1,2,2,0,1,1,1,0,Reaction contains an unresolved (NoSmi) compound.,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0
304,gemini-3.6-flash-high,a) Diethyl 4-acetoxy-3-(acetoxymethyl)butylphosphonate,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CCOP(=O)(CCC(COC(C)=O)COC(C)=O)OCC""], ""reactants"": [""CC(=O)OCC(CCI)COC(C)=O"", ""CCOP(OCC)OCC""], ""reagents"": []}",0,1,2,0,1,0,0,0,,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
305,gemini-3.6-flash-high,2-(4-n-decyloxy-2-fluorophenyl)-5-octyloxypyridine,False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,"{""products"": [""CCCCCCCCCCOc1ccc(-c2ccc(OCCCCCCCC)cn2)c(F)c1""], ""reactants"": [""CCCCCCCCCCBr"", ""CCCCCCCCOc1ccc(-c2ccc(O)cc2F)nc1""], ""reagents"": []}",1,2,2,0,1,1,1,0,Reaction contains an unresolved (NoSmi) compound.,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0
306,gemini-3.6-flash-high,"10-Acetoxy-7,8,9,10-tetrahydrophenanthridine",True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CC(=O)OC1CCCc2cnc3ccccc3c21""], ""reactants"": [""CC(=O)OC(C)=O"", ""On1cc2c(c3ccccc31)CCCC2""], ""reagents"": []}",0,1,2,0,1,0,0,0,,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
307,gemini-3.6-flash-high,"2,2,2-trifluoroethyl trifluoromethanesulfonate",True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""O=S(=O)(OCC(F)(F)F)C(F)(F)F""], ""reactants"": [""O=S(=O)(OS(=O)(=O)C(F)(F)F)C(F)(F)F"", ""OCC(F)(F)F""], ""reagents"": []}",0,1,2,0,1,0,0,0,,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
308,gemini-3.6-flash-high,(6-methoxy-2-cyclopentylbenzo[b]thien-3-yl)[4-[2-(dimethylamino)ethoxy]phenyl]methanone,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""COc1ccc2c(C(=O)c3ccc(OCCN(C)C)cc3)c(C3CCCC3)sc2c1""], ""reactants"": [""CN(C)CCOc1ccc(C(=O)O)cc1"", ""COc1ccc2cc(C3CCCC3)sc2c1""], ""reagents"": []}",0,1,2,0,1,0,0,0,,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
309,gemini-3.6-flash-high,1-hydroxy-1-p-tolylethylphosphonous acid,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""Cc1ccc(C(C)(O)P(O)O)cc1""], ""reactants"": [""CC(=O)c1ccc(C)cc1"", ""O=PO""], ""reagents"": []}",0,1,2,0,1,0,0,0,,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
